Anno;Codice Regione;Descrizione Regione;Codice Asl;Asl ;Cod Dsm;DSM;Codice Sesso;Sesso;Gruppo Diagnostico;Numero Accessi 
2022;130;ABRUZZO;204;TERAMO;D04;DSM TERAMO;1;Maschio;Assenza di patologia psichiatrica;11
2022;130;ABRUZZO;204;TERAMO;D04;DSM TERAMO;1;Maschio;Demenze e disturbi mentali organici;375
2022;130;ABRUZZO;204;TERAMO;D04;DSM TERAMO;1;Maschio;Depressione;543
2022;130;ABRUZZO;204;TERAMO;D04;DSM TERAMO;1;Maschio;Diagnosi in attesa di definizione;18
2022;130;ABRUZZO;204;TERAMO;D04;DSM TERAMO;1;Maschio;Disturbi della personalità e del comportamento;177
2022;130;ABRUZZO;204;TERAMO;D04;DSM TERAMO;1;Maschio;Mania e disturbi affettivi bipolari;681
2022;130;ABRUZZO;204;TERAMO;D04;DSM TERAMO;1;Maschio;Ritardo mentale;129
2022;130;ABRUZZO;204;TERAMO;D04;DSM TERAMO;1;Maschio;Schizofrenia e altre psicosi funzionali;3261
2022;130;ABRUZZO;204;TERAMO;D04;DSM TERAMO;1;Maschio;Sindromi nevrotiche e somatoformi;895
2022;130;ABRUZZO;204;TERAMO;D04;DSM TERAMO;2;Femmina;Alcolismo e tossicomanie;77
2022;130;ABRUZZO;204;TERAMO;D04;DSM TERAMO;2;Femmina;Altri disturbi psichici;362
2022;130;ABRUZZO;204;TERAMO;D04;DSM TERAMO;2;Femmina;Assenza di patologia psichiatrica;18
2022;130;ABRUZZO;204;TERAMO;D04;DSM TERAMO;2;Femmina;Demenze e disturbi mentali organici;703
2022;130;ABRUZZO;204;TERAMO;D04;DSM TERAMO;2;Femmina;Depressione;903
2022;130;ABRUZZO;204;TERAMO;D04;DSM TERAMO;2;Femmina;Diagnosi in attesa di definizione;22
2022;130;ABRUZZO;204;TERAMO;D04;DSM TERAMO;2;Femmina;Disturbi della personalità e del comportamento;283
2022;130;ABRUZZO;204;TERAMO;D04;DSM TERAMO;2;Femmina;Mania e disturbi affettivi bipolari;604
2022;130;ABRUZZO;204;TERAMO;D04;DSM TERAMO;2;Femmina;Ritardo mentale;88
2022;130;ABRUZZO;204;TERAMO;D04;DSM TERAMO;2;Femmina;Schizofrenia e altre psicosi funzionali;1632
2022;130;ABRUZZO;204;TERAMO;D04;DSM TERAMO;2;Femmina;Sindromi nevrotiche e somatoformi;766
2022;140;MOLISE;201;ASREM;001;DSM - ASREM;1;Maschio;Alcolismo e tossicomanie;107
2022;140;MOLISE;201;ASREM;001;DSM - ASREM;1;Maschio;Altri disturbi psichici;272
2022;140;MOLISE;201;ASREM;001;DSM - ASREM;1;Maschio;Assenza di patologia psichiatrica;281
2022;140;MOLISE;201;ASREM;001;DSM - ASREM;1;Maschio;Demenze e disturbi mentali organici;93
2022;140;MOLISE;201;ASREM;001;DSM - ASREM;1;Maschio;Depressione;376
2022;140;MOLISE;201;ASREM;001;DSM - ASREM;1;Maschio;Disturbi della personalità e del comportamento;337
2022;140;MOLISE;201;ASREM;001;DSM - ASREM;1;Maschio;Mania e disturbi affettivi bipolari;521
2022;140;MOLISE;201;ASREM;001;DSM - ASREM;1;Maschio;Ritardo mentale;96
2022;140;MOLISE;201;ASREM;001;DSM - ASREM;1;Maschio;Schizofrenia e altre psicosi funzionali;1573
2022;140;MOLISE;201;ASREM;001;DSM - ASREM;1;Maschio;Sindromi nevrotiche e somatoformi;314
2022;140;MOLISE;201;ASREM;001;DSM - ASREM;2;Femmina;Alcolismo e tossicomanie;25
2022;140;MOLISE;201;ASREM;001;DSM - ASREM;2;Femmina;Altri disturbi psichici;463
2022;140;MOLISE;201;ASREM;001;DSM - ASREM;2;Femmina;Assenza di patologia psichiatrica;344
2022;140;MOLISE;201;ASREM;001;DSM - ASREM;2;Femmina;Demenze e disturbi mentali organici;100
2022;140;MOLISE;201;ASREM;001;DSM - ASREM;2;Femmina;Depressione;794
2022;140;MOLISE;201;ASREM;001;DSM - ASREM;2;Femmina;Disturbi della personalità e del comportamento;352
2022;140;MOLISE;201;ASREM;001;DSM - ASREM;2;Femmina;Mania e disturbi affettivi bipolari;600
2022;140;MOLISE;201;ASREM;001;DSM - ASREM;2;Femmina;Ritardo mentale;74
2022;140;MOLISE;201;ASREM;001;DSM - ASREM;2;Femmina;Schizofrenia e altre psicosi funzionali;977
2022;140;MOLISE;201;ASREM;001;DSM - ASREM;2;Femmina;Sindromi nevrotiche e somatoformi;516
2022;150;CAMPANIA;201;A.S.L. AVELLINO;D01;DSM ASL AVELLINO;1;Maschio;Alcolismo e tossicomanie;63
2022;150;CAMPANIA;201;A.S.L. AVELLINO;D01;DSM ASL AVELLINO;1;Maschio;Altri disturbi psichici;327
2022;150;CAMPANIA;201;A.S.L. AVELLINO;D01;DSM ASL AVELLINO;1;Maschio;Demenze e disturbi mentali organici;367
2022;150;CAMPANIA;201;A.S.L. AVELLINO;D01;DSM ASL AVELLINO;1;Maschio;Depressione;1262
2022;150;CAMPANIA;201;A.S.L. AVELLINO;D01;DSM ASL AVELLINO;1;Maschio;Disturbi della personalità e del comportamento;684
2022;150;CAMPANIA;201;A.S.L. AVELLINO;D01;DSM ASL AVELLINO;1;Maschio;Mania e disturbi affettivi bipolari;483
2022;150;CAMPANIA;201;A.S.L. AVELLINO;D01;DSM ASL AVELLINO;1;Maschio;Ritardo mentale;237
2022;150;CAMPANIA;201;A.S.L. AVELLINO;D01;DSM ASL AVELLINO;1;Maschio;Schizofrenia e altre psicosi funzionali;3082
2022;150;CAMPANIA;201;A.S.L. AVELLINO;D01;DSM ASL AVELLINO;1;Maschio;Sindromi nevrotiche e somatoformi;747
2022;150;CAMPANIA;201;A.S.L. AVELLINO;D01;DSM ASL AVELLINO;2;Femmina;Alcolismo e tossicomanie;14
2022;150;CAMPANIA;201;A.S.L. AVELLINO;D01;DSM ASL AVELLINO;2;Femmina;Altri disturbi psichici;444
2022;150;CAMPANIA;201;A.S.L. AVELLINO;D01;DSM ASL AVELLINO;2;Femmina;Demenze e disturbi mentali organici;529
2022;150;CAMPANIA;201;A.S.L. AVELLINO;D01;DSM ASL AVELLINO;2;Femmina;Depressione;1944
2022;150;CAMPANIA;201;A.S.L. AVELLINO;D01;DSM ASL AVELLINO;2;Femmina;Disturbi della personalità e del comportamento;280
2022;150;CAMPANIA;201;A.S.L. AVELLINO;D01;DSM ASL AVELLINO;2;Femmina;Mania e disturbi affettivi bipolari;697
2022;150;CAMPANIA;201;A.S.L. AVELLINO;D01;DSM ASL AVELLINO;2;Femmina;Ritardo mentale;148
2022;150;CAMPANIA;201;A.S.L. AVELLINO;D01;DSM ASL AVELLINO;2;Femmina;Schizofrenia e altre psicosi funzionali;1600
2022;150;CAMPANIA;201;A.S.L. AVELLINO;D01;DSM ASL AVELLINO;2;Femmina;Sindromi nevrotiche e somatoformi;1002
2022;150;CAMPANIA;202;A.S.L. BENEVENTO;D01;DSM ASL BENEVENTO;1;Maschio;Alcolismo e tossicomanie;71
2022;150;CAMPANIA;202;A.S.L. BENEVENTO;D01;DSM ASL BENEVENTO;1;Maschio;Altri disturbi psichici;56
2022;150;CAMPANIA;202;A.S.L. BENEVENTO;D01;DSM ASL BENEVENTO;1;Maschio;Assenza di patologia psichiatrica;154
2022;150;CAMPANIA;202;A.S.L. BENEVENTO;D01;DSM ASL BENEVENTO;1;Maschio;Demenze e disturbi mentali organici;141
2022;150;CAMPANIA;202;A.S.L. BENEVENTO;D01;DSM ASL BENEVENTO;1;Maschio;Depressione;134
2022;150;CAMPANIA;202;A.S.L. BENEVENTO;D01;DSM ASL BENEVENTO;1;Maschio;Diagnosi in attesa di definizione;4
2022;150;CAMPANIA;202;A.S.L. BENEVENTO;D01;DSM ASL BENEVENTO;1;Maschio;Disturbi della personalità e del comportamento;98
2022;150;CAMPANIA;202;A.S.L. BENEVENTO;D01;DSM ASL BENEVENTO;1;Maschio;Mania e disturbi affettivi bipolari;68
2022;150;CAMPANIA;202;A.S.L. BENEVENTO;D01;DSM ASL BENEVENTO;1;Maschio;Ritardo mentale;81
2022;150;CAMPANIA;202;A.S.L. BENEVENTO;D01;DSM ASL BENEVENTO;1;Maschio;Schizofrenia e altre psicosi funzionali;614
2022;150;CAMPANIA;202;A.S.L. BENEVENTO;D01;DSM ASL BENEVENTO;1;Maschio;Sindromi nevrotiche e somatoformi;519
2022;150;CAMPANIA;202;A.S.L. BENEVENTO;D01;DSM ASL BENEVENTO;2;Femmina;Alcolismo e tossicomanie;4
2022;150;CAMPANIA;202;A.S.L. BENEVENTO;D01;DSM ASL BENEVENTO;2;Femmina;Altri disturbi psichici;97
2022;150;CAMPANIA;202;A.S.L. BENEVENTO;D01;DSM ASL BENEVENTO;2;Femmina;Assenza di patologia psichiatrica;50
2022;150;CAMPANIA;202;A.S.L. BENEVENTO;D01;DSM ASL BENEVENTO;2;Femmina;Demenze e disturbi mentali organici;119
2022;150;CAMPANIA;202;A.S.L. BENEVENTO;D01;DSM ASL BENEVENTO;2;Femmina;Depressione;171
2022;150;CAMPANIA;202;A.S.L. BENEVENTO;D01;DSM ASL BENEVENTO;2;Femmina;Diagnosi in attesa di definizione;4
2022;150;CAMPANIA;202;A.S.L. BENEVENTO;D01;DSM ASL BENEVENTO;2;Femmina;Disturbi della personalità e del comportamento;58
2022;150;CAMPANIA;202;A.S.L. BENEVENTO;D01;DSM ASL BENEVENTO;2;Femmina;Mania e disturbi affettivi bipolari;143
2022;150;CAMPANIA;202;A.S.L. BENEVENTO;D01;DSM ASL BENEVENTO;2;Femmina;Ritardo mentale;52
2022;150;CAMPANIA;202;A.S.L. BENEVENTO;D01;DSM ASL BENEVENTO;2;Femmina;Schizofrenia e altre psicosi funzionali;441
2022;150;CAMPANIA;202;A.S.L. BENEVENTO;D01;DSM ASL BENEVENTO;2;Femmina;Sindromi nevrotiche e somatoformi;720
2022;150;CAMPANIA;203;A.S.L. CASERTA;D01;DSM ASL CASERTA;1;Maschio;Alcolismo e tossicomanie;171
2022;150;CAMPANIA;203;A.S.L. CASERTA;D01;DSM ASL CASERTA;1;Maschio;Altri disturbi psichici;91
2022;150;CAMPANIA;203;A.S.L. CASERTA;D01;DSM ASL CASERTA;1;Maschio;Assenza di patologia psichiatrica;457
2022;150;CAMPANIA;203;A.S.L. CASERTA;D01;DSM ASL CASERTA;1;Maschio;Demenze e disturbi mentali organici;120
2022;150;CAMPANIA;203;A.S.L. CASERTA;D01;DSM ASL CASERTA;1;Maschio;Depressione;923
2022;150;CAMPANIA;203;A.S.L. CASERTA;D01;DSM ASL CASERTA;1;Maschio;Diagnosi in attesa di definizione;53
2022;150;CAMPANIA;203;A.S.L. CASERTA;D01;DSM ASL CASERTA;1;Maschio;Disturbi della personalità e del comportamento;299
2022;150;CAMPANIA;203;A.S.L. CASERTA;D01;DSM ASL CASERTA;1;Maschio;Mania e disturbi affettivi bipolari;407
2022;150;CAMPANIA;203;A.S.L. CASERTA;D01;DSM ASL CASERTA;1;Maschio;Ritardo mentale;238
2022;150;CAMPANIA;203;A.S.L. CASERTA;D01;DSM ASL CASERTA;1;Maschio;Schizofrenia e altre psicosi funzionali;2824
2022;150;CAMPANIA;203;A.S.L. CASERTA;D01;DSM ASL CASERTA;1;Maschio;Sindromi nevrotiche e somatoformi;1121
2022;150;CAMPANIA;203;A.S.L. CASERTA;D01;DSM ASL CASERTA;2;Femmina;Alcolismo e tossicomanie;33
2022;150;CAMPANIA;203;A.S.L. CASERTA;D01;DSM ASL CASERTA;2;Femmina;Altri disturbi psichici;101
2022;150;CAMPANIA;203;A.S.L. CASERTA;D01;DSM ASL CASERTA;2;Femmina;Assenza di patologia psichiatrica;98
2022;150;CAMPANIA;203;A.S.L. CASERTA;D01;DSM ASL CASERTA;2;Femmina;Demenze e disturbi mentali organici;95
2022;150;CAMPANIA;203;A.S.L. CASERTA;D01;DSM ASL CASERTA;2;Femmina;Depressione;1152
2022;150;CAMPANIA;203;A.S.L. CASERTA;D01;DSM ASL CASERTA;2;Femmina;Diagnosi in attesa di definizione;29
2022;150;CAMPANIA;203;A.S.L. CASERTA;D01;DSM ASL CASERTA;2;Femmina;Disturbi della personalità e del comportamento;217
2022;150;CAMPANIA;203;A.S.L. CASERTA;D01;DSM ASL CASERTA;2;Femmina;Mania e disturbi affettivi bipolari;559
2022;150;CAMPANIA;203;A.S.L. CASERTA;D01;DSM ASL CASERTA;2;Femmina;Ritardo mentale;166
2022;150;CAMPANIA;203;A.S.L. CASERTA;D01;DSM ASL CASERTA;2;Femmina;Schizofrenia e altre psicosi funzionali;1828
2022;150;CAMPANIA;203;A.S.L. CASERTA;D01;DSM ASL CASERTA;2;Femmina;Sindromi nevrotiche e somatoformi;1188
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;D01;DSM ASL NAPOLI 1 CENTRO;1;Maschio;Alcolismo e tossicomanie;284
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;D01;DSM ASL NAPOLI 1 CENTRO;1;Maschio;Altri disturbi psichici;189
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;D01;DSM ASL NAPOLI 1 CENTRO;1;Maschio;Assenza di patologia psichiatrica;125
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;D01;DSM ASL NAPOLI 1 CENTRO;1;Maschio;Demenze e disturbi mentali organici;113
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;D01;DSM ASL NAPOLI 1 CENTRO;1;Maschio;Depressione;1486
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;D01;DSM ASL NAPOLI 1 CENTRO;1;Maschio;Diagnosi in attesa di definizione;520
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;D01;DSM ASL NAPOLI 1 CENTRO;1;Maschio;Disturbi della personalità e del comportamento;548
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;D01;DSM ASL NAPOLI 1 CENTRO;1;Maschio;Mania e disturbi affettivi bipolari;342
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;D01;DSM ASL NAPOLI 1 CENTRO;1;Maschio;Ritardo mentale;149
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;D01;DSM ASL NAPOLI 1 CENTRO;1;Maschio;Schizofrenia e altre psicosi funzionali;2514
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;D01;DSM ASL NAPOLI 1 CENTRO;1;Maschio;Sindromi nevrotiche e somatoformi;1248
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;D01;DSM ASL NAPOLI 1 CENTRO;2;Femmina;Alcolismo e tossicomanie;28
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;D01;DSM ASL NAPOLI 1 CENTRO;2;Femmina;Altri disturbi psichici;315
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;D01;DSM ASL NAPOLI 1 CENTRO;2;Femmina;Assenza di patologia psichiatrica;82
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;D01;DSM ASL NAPOLI 1 CENTRO;2;Femmina;Demenze e disturbi mentali organici;79
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;D01;DSM ASL NAPOLI 1 CENTRO;2;Femmina;Depressione;1791
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;D01;DSM ASL NAPOLI 1 CENTRO;2;Femmina;Diagnosi in attesa di definizione;581
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;D01;DSM ASL NAPOLI 1 CENTRO;2;Femmina;Disturbi della personalità e del comportamento;404
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;D01;DSM ASL NAPOLI 1 CENTRO;2;Femmina;Mania e disturbi affettivi bipolari;461
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;D01;DSM ASL NAPOLI 1 CENTRO;2;Femmina;Ritardo mentale;68
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;D01;DSM ASL NAPOLI 1 CENTRO;2;Femmina;Schizofrenia e altre psicosi funzionali;1866
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;D01;DSM ASL NAPOLI 1 CENTRO;2;Femmina;Sindromi nevrotiche e somatoformi;1627
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;D01;DSM  ASL NAPOLI 2 NORD;1;Maschio;Alcolismo e tossicomanie;304
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;D01;DSM  ASL NAPOLI 2 NORD;1;Maschio;Altri disturbi psichici;932
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;D01;DSM  ASL NAPOLI 2 NORD;1;Maschio;Assenza di patologia psichiatrica;36
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;D01;DSM  ASL NAPOLI 2 NORD;1;Maschio;Demenze e disturbi mentali organici;919
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;D01;DSM  ASL NAPOLI 2 NORD;1;Maschio;Depressione;2190
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;D01;DSM  ASL NAPOLI 2 NORD;1;Maschio;Diagnosi in attesa di definizione;194
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;D01;DSM  ASL NAPOLI 2 NORD;1;Maschio;Disturbi della personalità e del comportamento;1080
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;D01;DSM  ASL NAPOLI 2 NORD;1;Maschio;Mania e disturbi affettivi bipolari;1382
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;D01;DSM  ASL NAPOLI 2 NORD;1;Maschio;Ritardo mentale;488
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;D01;DSM  ASL NAPOLI 2 NORD;1;Maschio;Schizofrenia e altre psicosi funzionali;9494
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;D01;DSM  ASL NAPOLI 2 NORD;1;Maschio;Sindromi nevrotiche e somatoformi;4687
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;D01;DSM  ASL NAPOLI 2 NORD;2;Femmina;Alcolismo e tossicomanie;46
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;D01;DSM  ASL NAPOLI 2 NORD;2;Femmina;Altri disturbi psichici;1617
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;D01;DSM  ASL NAPOLI 2 NORD;2;Femmina;Assenza di patologia psichiatrica;30
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;D01;DSM  ASL NAPOLI 2 NORD;2;Femmina;Demenze e disturbi mentali organici;1109
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;D01;DSM  ASL NAPOLI 2 NORD;2;Femmina;Depressione;3833
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;D01;DSM  ASL NAPOLI 2 NORD;2;Femmina;Diagnosi in attesa di definizione;397
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;D01;DSM  ASL NAPOLI 2 NORD;2;Femmina;Disturbi della personalità e del comportamento;789
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;D01;DSM  ASL NAPOLI 2 NORD;2;Femmina;Mania e disturbi affettivi bipolari;1952
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;D01;DSM  ASL NAPOLI 2 NORD;2;Femmina;Ritardo mentale;281
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;D01;DSM  ASL NAPOLI 2 NORD;2;Femmina;Schizofrenia e altre psicosi funzionali;6408
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;D01;DSM  ASL NAPOLI 2 NORD;2;Femmina;Sindromi nevrotiche e somatoformi;5112
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;D01;DSM  ASL NAPOLI 3 SUD;1;Maschio;Alcolismo e tossicomanie;457
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;D01;DSM  ASL NAPOLI 3 SUD;1;Maschio;Altri disturbi psichici;505
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;D01;DSM  ASL NAPOLI 3 SUD;1;Maschio;Assenza di patologia psichiatrica;185
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;D01;DSM  ASL NAPOLI 3 SUD;1;Maschio;Demenze e disturbi mentali organici;210
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;D01;DSM  ASL NAPOLI 3 SUD;1;Maschio;Depressione;2952
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;D01;DSM  ASL NAPOLI 3 SUD;1;Maschio;Diagnosi in attesa di definizione;783
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;D01;DSM  ASL NAPOLI 3 SUD;1;Maschio;Disturbi della personalità e del comportamento;1190
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;D01;DSM  ASL NAPOLI 3 SUD;1;Maschio;Mania e disturbi affettivi bipolari;1946
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;D01;DSM  ASL NAPOLI 3 SUD;1;Maschio;Ritardo mentale;786
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;D01;DSM  ASL NAPOLI 3 SUD;1;Maschio;Schizofrenia e altre psicosi funzionali;8926
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;D01;DSM  ASL NAPOLI 3 SUD;1;Maschio;Sindromi nevrotiche e somatoformi;2046
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;D01;DSM  ASL NAPOLI 3 SUD;2;Femmina;Alcolismo e tossicomanie;69
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;D01;DSM  ASL NAPOLI 3 SUD;2;Femmina;Altri disturbi psichici;750
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;D01;DSM  ASL NAPOLI 3 SUD;2;Femmina;Assenza di patologia psichiatrica;119
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;D01;DSM  ASL NAPOLI 3 SUD;2;Femmina;Demenze e disturbi mentali organici;182
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;D01;DSM  ASL NAPOLI 3 SUD;2;Femmina;Depressione;5025
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;D01;DSM  ASL NAPOLI 3 SUD;2;Femmina;Diagnosi in attesa di definizione;1081
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;D01;DSM  ASL NAPOLI 3 SUD;2;Femmina;Disturbi della personalità e del comportamento;749
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;D01;DSM  ASL NAPOLI 3 SUD;2;Femmina;Mania e disturbi affettivi bipolari;2381
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;D01;DSM  ASL NAPOLI 3 SUD;2;Femmina;Ritardo mentale;538
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;D01;DSM  ASL NAPOLI 3 SUD;2;Femmina;Schizofrenia e altre psicosi funzionali;5033
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;D01;DSM  ASL NAPOLI 3 SUD;2;Femmina;Sindromi nevrotiche e somatoformi;2970
2022;150;CAMPANIA;207;A.S.L. SALERNO;D01;DSM ASL SALERNO;1;Maschio;Alcolismo e tossicomanie;265
2022;150;CAMPANIA;207;A.S.L. SALERNO;D01;DSM ASL SALERNO;1;Maschio;Altri disturbi psichici;1965
2022;150;CAMPANIA;207;A.S.L. SALERNO;D01;DSM ASL SALERNO;1;Maschio;Assenza di patologia psichiatrica;1534
2022;150;CAMPANIA;207;A.S.L. SALERNO;D01;DSM ASL SALERNO;1;Maschio;Demenze e disturbi mentali organici;485
2022;150;CAMPANIA;207;A.S.L. SALERNO;D01;DSM ASL SALERNO;1;Maschio;Depressione;2496
2022;150;CAMPANIA;207;A.S.L. SALERNO;D01;DSM ASL SALERNO;1;Maschio;Disturbi della personalità e del comportamento;938
2022;150;CAMPANIA;207;A.S.L. SALERNO;D01;DSM ASL SALERNO;1;Maschio;Mania e disturbi affettivi bipolari;1980
2022;150;CAMPANIA;207;A.S.L. SALERNO;D01;DSM ASL SALERNO;1;Maschio;Ritardo mentale;597
2022;150;CAMPANIA;207;A.S.L. SALERNO;D01;DSM ASL SALERNO;1;Maschio;Schizofrenia e altre psicosi funzionali;10332
2022;150;CAMPANIA;207;A.S.L. SALERNO;D01;DSM ASL SALERNO;1;Maschio;Sindromi nevrotiche e somatoformi;1172
2022;150;CAMPANIA;207;A.S.L. SALERNO;D01;DSM ASL SALERNO;2;Femmina;Alcolismo e tossicomanie;58
2022;150;CAMPANIA;207;A.S.L. SALERNO;D01;DSM ASL SALERNO;2;Femmina;Altri disturbi psichici;3503
2022;150;CAMPANIA;207;A.S.L. SALERNO;D01;DSM ASL SALERNO;2;Femmina;Assenza di patologia psichiatrica;1470
2022;150;CAMPANIA;207;A.S.L. SALERNO;D01;DSM ASL SALERNO;2;Femmina;Demenze e disturbi mentali organici;571
2022;150;CAMPANIA;207;A.S.L. SALERNO;D01;DSM ASL SALERNO;2;Femmina;Depressione;3992
2022;150;CAMPANIA;207;A.S.L. SALERNO;D01;DSM ASL SALERNO;2;Femmina;Disturbi della personalità e del comportamento;668
2022;150;CAMPANIA;207;A.S.L. SALERNO;D01;DSM ASL SALERNO;2;Femmina;Mania e disturbi affettivi bipolari;2329
2022;150;CAMPANIA;207;A.S.L. SALERNO;D01;DSM ASL SALERNO;2;Femmina;Ritardo mentale;353
2022;150;CAMPANIA;207;A.S.L. SALERNO;D01;DSM ASL SALERNO;2;Femmina;Schizofrenia e altre psicosi funzionali;5977
2022;150;CAMPANIA;207;A.S.L. SALERNO;D01;DSM ASL SALERNO;2;Femmina;Sindromi nevrotiche e somatoformi;1449
2022;160;PUGLIA;106;ASL BR;D23;DSM ASL BR;1;Maschio;Alcolismo e tossicomanie;102
2022;160;PUGLIA;106;ASL BR;D23;DSM ASL BR;1;Maschio;Altri disturbi psichici;725
2022;160;PUGLIA;106;ASL BR;D23;DSM ASL BR;1;Maschio;Assenza di patologia psichiatrica;2695
2022;160;PUGLIA;106;ASL BR;D23;DSM ASL BR;1;Maschio;Demenze e disturbi mentali organici;373
2022;160;PUGLIA;106;ASL BR;D23;DSM ASL BR;1;Maschio;Depressione;1148
2022;160;PUGLIA;106;ASL BR;D23;DSM ASL BR;1;Maschio;Diagnosi in attesa di definizione;71
2022;160;PUGLIA;106;ASL BR;D23;DSM ASL BR;1;Maschio;Disturbi della personalità e del comportamento;569
2022;160;PUGLIA;106;ASL BR;D23;DSM ASL BR;1;Maschio;Mania e disturbi affettivi bipolari;762
2022;160;PUGLIA;106;ASL BR;D23;DSM ASL BR;1;Maschio;Ritardo mentale;295
2022;160;PUGLIA;106;ASL BR;D23;DSM ASL BR;1;Maschio;Schizofrenia e altre psicosi funzionali;4728
2022;160;PUGLIA;106;ASL BR;D23;DSM ASL BR;1;Maschio;Sindromi nevrotiche e somatoformi;306
2022;160;PUGLIA;106;ASL BR;D23;DSM ASL BR;2;Femmina;Alcolismo e tossicomanie;10
2022;160;PUGLIA;106;ASL BR;D23;DSM ASL BR;2;Femmina;Altri disturbi psichici;1334
2022;160;PUGLIA;106;ASL BR;D23;DSM ASL BR;2;Femmina;Assenza di patologia psichiatrica;2438
2022;160;PUGLIA;106;ASL BR;D23;DSM ASL BR;2;Femmina;Demenze e disturbi mentali organici;566
2022;160;PUGLIA;106;ASL BR;D23;DSM ASL BR;2;Femmina;Depressione;1715
