;;;;;;;
Utenti in carico ai SerD secondo la sostanza d�uso primaria - anno 2022;;;;;;;
;;;;;;;
Anno;Codice regione;Descrizione Regione;Codice ASL;ASL;SERD;Categoria Sostanza;Utenti
2022;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S43                    ;CANNABINOIDI;65
2022;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S44                    ;CANNABINOIDI;14
2022;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S45                    ;CANNABINOIDI;40
2022;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S46                    ;CANNABINOIDI;19
2022;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S47                    ;CANNABINOIDI;5
2022;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S48                    ;CANNABINOIDI;18
2022;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S49                    ;CANNABINOIDI;38
2022;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S50                    ;CANNABINOIDI;4
2022;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S51                    ;CANNABINOIDI;8
2022;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S52                    ;CANNABINOIDI;39
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S61                    ;CANNABINOIDI;
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S62                    ;CANNABINOIDI;13
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S63                    ;CANNABINOIDI;29
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S64                    ;CANNABINOIDI;7
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S65                    ;CANNABINOIDI;43
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S66                    ;CANNABINOIDI;8
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S67                    ;CANNABINOIDI;31
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S68                    ;CANNABINOIDI;8
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S69                    ;CANNABINOIDI;11
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S70                    ;CANNABINOIDI;14
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S71                    ;CANNABINOIDI;11
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S72                    ;CANNABINOIDI;
2022;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S73                    ;CANNABINOIDI;1
2022;100;UMBRIA;201;AUSL UMBRIA N. 1;S11                    ;CANNABINOIDI;11
2022;100;UMBRIA;201;AUSL UMBRIA N. 1;S12                    ;CANNABINOIDI;41
2022;100;UMBRIA;201;AUSL UMBRIA N. 1;S21                    ;CANNABINOIDI;35
2022;100;UMBRIA;201;AUSL UMBRIA N. 1;S22                    ;CANNABINOIDI;12
2022;100;UMBRIA;201;AUSL UMBRIA N. 1;S23                    ;CANNABINOIDI;16
2022;100;UMBRIA;201;AUSL UMBRIA N. 1;S24                    ;CANNABINOIDI;5
2022;100;UMBRIA;202;AUSL UMBRIA N. 2;S31                    ;CANNABINOIDI;67
2022;100;UMBRIA;202;AUSL UMBRIA N. 2;S32                    ;CANNABINOIDI;12
2022;100;UMBRIA;202;AUSL UMBRIA N. 2;S41                    ;CANNABINOIDI;45
2022;100;UMBRIA;202;AUSL UMBRIA N. 2;S42                    ;CANNABINOIDI;8
2022;100;UMBRIA;202;AUSL UMBRIA N. 2;S43                    ;CANNABINOIDI;22
2022;110;MARCHE;201;ASUR;S01                    ;CANNABINOIDI;172
2022;110;MARCHE;201;ASUR;S02                    ;CANNABINOIDI;68
2022;110;MARCHE;201;ASUR;S03                    ;CANNABINOIDI;95
2022;110;MARCHE;201;ASUR;S04                    ;CANNABINOIDI;70
2022;110;MARCHE;201;ASUR;S05                    ;CANNABINOIDI;89
2022;110;MARCHE;201;ASUR;S06                    ;CANNABINOIDI;22
2022;110;MARCHE;201;ASUR;S07                    ;CANNABINOIDI;279
2022;110;MARCHE;201;ASUR;S08                    ;CANNABINOIDI;39
2022;110;MARCHE;201;ASUR;S09                    ;CANNABINOIDI;28
2022;110;MARCHE;201;ASUR;S10                    ;CANNABINOIDI;16
2022;110;MARCHE;201;ASUR;S11                    ;CANNABINOIDI;30
2022;110;MARCHE;201;ASUR;S12                    ;CANNABINOIDI;44
2022;110;MARCHE;201;ASUR;S13                    ;CANNABINOIDI;19
2022;110;MARCHE;201;ASUR;S14                    ;CANNABINOIDI;56
2022;120;LAZIO;109;VITERBO;A05                    ;CANNABINOIDI;
2022;120;LAZIO;109;VITERBO;S01                    ;CANNABINOIDI;17
2022;120;LAZIO;109;VITERBO;S02                    ;CANNABINOIDI;7
2022;120;LAZIO;109;VITERBO;S04                    ;CANNABINOIDI;6
2022;120;LAZIO;109;VITERBO;S05                    ;CANNABINOIDI;17
2022;120;LAZIO;110;RIETI;A03                    ;CANNABINOIDI;9
2022;120;LAZIO;110;RIETI;B03                    ;CANNABINOIDI;12
2022;120;LAZIO;110;RIETI;S03                    ;CANNABINOIDI;4
2022;120;LAZIO;111;LATINA;S01                    ;CANNABINOIDI;10
2022;120;LAZIO;111;LATINA;S03                    ;CANNABINOIDI;4
2022;120;LAZIO;111;LATINA;S04                    ;CANNABINOIDI;4
2022;120;LAZIO;111;LATINA;S05                    ;CANNABINOIDI;10
2022;120;LAZIO;112;FROSINONE;A02                    ;CANNABINOIDI;3
2022;120;LAZIO;112;FROSINONE;A06                    ;CANNABINOIDI;4
2022;120;LAZIO;112;FROSINONE;B06                    ;CANNABINOIDI;16
2022;120;LAZIO;112;FROSINONE;S02                    ;CANNABINOIDI;13
2022;120;LAZIO;112;FROSINONE;S06                    ;CANNABINOIDI;29
2022;120;LAZIO;112;FROSINONE;S08                    ;CANNABINOIDI;8
2022;120;LAZIO;201;ROMA 1;A01                    ;CANNABINOIDI;7
2022;120;LAZIO;201;ROMA 1;S01                    ;CANNABINOIDI;12
2022;120;LAZIO;201;ROMA 1;S03                    ;CANNABINOIDI;6
2022;120;LAZIO;201;ROMA 1;S04                    ;CANNABINOIDI;22
2022;120;LAZIO;201;ROMA 1;S05                    ;CANNABINOIDI;128
2022;120;LAZIO;201;ROMA 1;S06                    ;CANNABINOIDI;31
2022;120;LAZIO;201;ROMA 1;S08                    ;CANNABINOIDI;109
2022;120;LAZIO;202;ROMA 2;S01                    ;CANNABINOIDI;45
2022;120;LAZIO;202;ROMA 2;S03                    ;CANNABINOIDI;21
2022;120;LAZIO;202;ROMA 2;S05                    ;CANNABINOIDI;43
2022;120;LAZIO;202;ROMA 2;S06                    ;CANNABINOIDI;25
2022;120;LAZIO;202;ROMA 2;S07                    ;CANNABINOIDI;27
2022;120;LAZIO;202;ROMA 2;S08                    ;CANNABINOIDI;45
2022;120;LAZIO;203;ROMA 3;A02                    ;CANNABINOIDI;31
2022;120;LAZIO;203;ROMA 3;A03                    ;CANNABINOIDI;1
2022;120;LAZIO;203;ROMA 3;S02                    ;CANNABINOIDI;15
2022;120;LAZIO;203;ROMA 3;S03                    ;CANNABINOIDI;34
2022;120;LAZIO;204;ROMA 4;A02                    ;CANNABINOIDI;5
2022;120;LAZIO;204;ROMA 4;S01                    ;CANNABINOIDI;7
2022;120;LAZIO;204;ROMA 4;S02                    ;CANNABINOIDI;15
2022;120;LAZIO;204;ROMA 4;S03                    ;CANNABINOIDI;20
2022;120;LAZIO;205;ROMA 5;S01                    ;CANNABINOIDI;10
2022;120;LAZIO;205;ROMA 5;S02                    ;CANNABINOIDI;31
2022;120;LAZIO;205;ROMA 5;S04                    ;CANNABINOIDI;23
2022;120;LAZIO;205;ROMA 5;S05                    ;CANNABINOIDI;6
2022;120;LAZIO;206;ROMA 6;A02                    ;CANNABINOIDI;17
2022;120;LAZIO;206;ROMA 6;A06                    ;CANNABINOIDI;27
2022;120;LAZIO;206;ROMA 6;S02                    ;CANNABINOIDI;11
2022;120;LAZIO;206;ROMA 6;S03                    ;CANNABINOIDI;2
2022;120;LAZIO;206;ROMA 6;S04                    ;CANNABINOIDI;19
2022;120;LAZIO;206;ROMA 6;S06                    ;CANNABINOIDI;17
2022;130;ABRUZZO;201;AVEZZANO-SULMONA-L'AQUILA;S01                    ;CANNABINOIDI;11
2022;130;ABRUZZO;201;AVEZZANO-SULMONA-L'AQUILA;S02                    ;CANNABINOIDI;45
2022;130;ABRUZZO;201;AVEZZANO-SULMONA-L'AQUILA;S03                    ;CANNABINOIDI;7
2022;130;ABRUZZO;202;LANCIANO-VASTO-CHIETI;S04                    ;CANNABINOIDI;10
2022;130;ABRUZZO;202;LANCIANO-VASTO-CHIETI;S05                    ;CANNABINOIDI;9
2022;130;ABRUZZO;202;LANCIANO-VASTO-CHIETI;S06                    ;CANNABINOIDI;7
2022;130;ABRUZZO;203;PESCARA;S07                    ;CANNABINOIDI;15
2022;130;ABRUZZO;203;PESCARA;S08                    ;CANNABINOIDI;7
2022;130;ABRUZZO;204;TERAMO;S09                    ;CANNABINOIDI;12
2022;130;ABRUZZO;204;TERAMO;S10                    ;CANNABINOIDI;4
2022;130;ABRUZZO;204;TERAMO;S11                    ;CANNABINOIDI;4
2022;140;MOLISE;201;ASREM;S01                    ;CANNABINOIDI;12
2022;140;MOLISE;201;ASREM;S03                    ;CANNABINOIDI;20
2022;140;MOLISE;201;ASREM;S04                    ;CANNABINOIDI;6
2022;150;CAMPANIA;201;A.S.L. AVELLINO;S01                    ;CANNABINOIDI;3
2022;150;CAMPANIA;201;A.S.L. AVELLINO;S02                    ;CANNABINOIDI;5
2022;150;CAMPANIA;202;A.S.L. BENEVENTO;S03                    ;CANNABINOIDI;
2022;150;CAMPANIA;202;A.S.L. BENEVENTO;S04                    ;CANNABINOIDI;
2022;150;CAMPANIA;203;A.S.L. CASERTA;S09                    ;CANNABINOIDI;1
2022;150;CAMPANIA;203;A.S.L. CASERTA;S10                    ;CANNABINOIDI;
2022;150;CAMPANIA;203;A.S.L. CASERTA;S11                    ;CANNABINOIDI;
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S14                    ;CANNABINOIDI;3
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S15                    ;CANNABINOIDI;
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S18                    ;CANNABINOIDI;6
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S19                    ;CANNABINOIDI;1
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S20                    ;CANNABINOIDI;9
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S21                    ;CANNABINOIDI;4
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S22                    ;CANNABINOIDI;1
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S23                    ;CANNABINOIDI;2
2022;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S24                    ;CANNABINOIDI;3
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S25                    ;CANNABINOIDI;7
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S26                    ;CANNABINOIDI;
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S27                    ;CANNABINOIDI;24
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S29                    ;CANNABINOIDI;50
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S30                    ;CANNABINOIDI;4
2022;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S31                    ;CANNABINOIDI;12
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S32                    ;CANNABINOIDI;3
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S33                    ;CANNABINOIDI;6
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S34                    ;CANNABINOIDI;5
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S36                    ;CANNABINOIDI;4
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S38                    ;CANNABINOIDI;3
2022;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S39                    ;CANNABINOIDI;14
2022;150;CAMPANIA;207;A.S.L. SALERNO;S40                    ;CANNABINOIDI;6
2022;150;CAMPANIA;207;A.S.L. SALERNO;S41                    ;CANNABINOIDI;15
2022;150;CAMPANIA;207;A.S.L. SALERNO;S42                    ;CANNABINOIDI;22
2022;150;CAMPANIA;207;A.S.L. SALERNO;S43                    ;CANNABINOIDI;18
2022;150;CAMPANIA;207;A.S.L. SALERNO;S45                    ;CANNABINOIDI;37
2022;150;CAMPANIA;207;A.S.L. SALERNO;S46                    ;CANNABINOIDI;11
2022;150;CAMPANIA;207;A.S.L. SALERNO;S47                    ;CANNABINOIDI;
2022;150;CAMPANIA;207;A.S.L. SALERNO;S48                    ;CANNABINOIDI;4
2022;160;PUGLIA;106;ASL BR;S20                    ;CANNABINOIDI;13
2022;160;PUGLIA;106;ASL BR;S21                    ;CANNABINOIDI;3
2022;160;PUGLIA;106;ASL BR;S22                    ;CANNABINOIDI;31
2022;160;PUGLIA;106;ASL BR;S23                    ;CANNABINOIDI;11
2022;160;PUGLIA;106;ASL BR;S24                    ;CANNABINOIDI;1
2022;160;PUGLIA;106;ASL BR;S25                    ;CANNABINOIDI;23
2022;160;PUGLIA;112;ASL TA;S50                    ;CANNABINOIDI;2
2022;160;PUGLIA;112;ASL TA;S51                    ;CANNABINOIDI;45
2022;160;PUGLIA;112;ASL TA;S52                    ;CANNABINOIDI;16
2022;160;PUGLIA;112;ASL TA;S53                    ;CANNABINOIDI;26
2022;160;PUGLIA;112;ASL TA;S54                    ;CANNABINOIDI;19
2022;160;PUGLIA;112;ASL TA;S55                    ;CANNABINOIDI;24
2022;160;PUGLIA;112;ASL TA;S56                    ;CANNABINOIDI;23
2022;160;PUGLIA;113;ASL BT;S15                    ;CANNABINOIDI;70
2022;160;PUGLIA;113;ASL BT;S16                    ;CANNABINOIDI;10
2022;160;PUGLIA;113;ASL BT;S17                    ;CANNABINOIDI;52
2022;160;PUGLIA;113;ASL BT;S18                    ;CANNABINOIDI;42
2022;160;PUGLIA;113;ASL BT;S19                    ;CANNABINOIDI;11
2022;160;PUGLIA;114;ASL BA;S01                    ;CANNABINOIDI;5
2022;160;PUGLIA;114;ASL BA;S02                    ;CANNABINOIDI;17
2022;160;PUGLIA;114;ASL BA;S03                    ;CANNABINOIDI;25
2022;160;PUGLIA;114;ASL BA;S04                    ;CANNABINOIDI;9
2022;160;PUGLIA;114;ASL BA;S05                    ;CANNABINOIDI;53
2022;160;PUGLIA;114;ASL BA;S06                    ;CANNABINOIDI;6
2022;160;PUGLIA;114;ASL BA;S08                    ;CANNABINOIDI;32
2022;160;PUGLIA;114;ASL BA;S09                    ;CANNABINOIDI;18
2022;160;PUGLIA;114;ASL BA;S10                    ;CANNABINOIDI;16
2022;160;PUGLIA;114;ASL BA;S11                    ;CANNABINOIDI;1
2022;160;PUGLIA;114;ASL BA;S13                    ;CANNABINOIDI;7
2022;160;PUGLIA;114;ASL BA;S14                    ;CANNABINOIDI;18
2022;160;PUGLIA;114;ASL BA;S58                    ;CANNABINOIDI;11
2022;160;PUGLIA;115;ASL FG;S26                    ;CANNABINOIDI;3
2022;160;PUGLIA;115;ASL FG;S27                    ;CANNABINOIDI;19
2022;160;PUGLIA;115;ASL FG;S28                    ;CANNABINOIDI;5
2022;160;PUGLIA;115;ASL FG;S29                    ;CANNABINOIDI;1
2022;160;PUGLIA;115;ASL FG;S30                    ;CANNABINOIDI;6
2022;160;PUGLIA;115;ASL FG;S31                    ;CANNABINOIDI;12
2022;160;PUGLIA;115;ASL FG;S32                    ;CANNABINOIDI;7
2022;160;PUGLIA;115;ASL FG;S33                    ;CANNABINOIDI;31
2022;160;PUGLIA;115;ASL FG;S34                    ;CANNABINOIDI;22
2022;160;PUGLIA;115;ASL FG;S35                    ;CANNABINOIDI;63
2022;160;PUGLIA;115;ASL FG;S36                    ;CANNABINOIDI;12
2022;160;PUGLIA;116;ASL LE;S37                    ;CANNABINOIDI;21
2022;160;PUGLIA;116;ASL LE;S38                    ;CANNABINOIDI;9
2022;160;PUGLIA;116;ASL LE;S39                    ;CANNABINOIDI;6
2022;160;PUGLIA;116;ASL LE;S40                    ;CANNABINOIDI;8
2022;160;PUGLIA;116;ASL LE;S41                    ;CANNABINOIDI;3
2022;160;PUGLIA;116;ASL LE;S42                    ;CANNABINOIDI;3
2022;160;PUGLIA;116;ASL LE;S43                    ;CANNABINOIDI;27
2022;160;PUGLIA;116;ASL LE;S44                    ;CANNABINOIDI;19
2022;160;PUGLIA;116;ASL LE;S45                    ;CANNABINOIDI;17
2022;160;PUGLIA;116;ASL LE;S46                    ;CANNABINOIDI;4
2022;160;PUGLIA;116;ASL LE;S47                    ;CANNABINOIDI;10
2022;160;PUGLIA;116;ASL LE;S48                    ;CANNABINOIDI;16
2022;160;PUGLIA;116;ASL LE;S49                    ;CANNABINOIDI;7
2022;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S01                    ;CANNABINOIDI;6
2022;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S02                    ;CANNABINOIDI;19
2022;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S03                    ;CANNABINOIDI;5
2022;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S04                    ;CANNABINOIDI;3
2022;170;BASILICATA;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;S01                    ;CANNABINOIDI;10
2022;170;BASILICATA;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;S02                    ;CANNABINOIDI;13
2022;180;CALABRIA;201;A.S.P. COSENZA;S11                    ;CANNABINOIDI;1
2022;180;CALABRIA;201;A.S.P. COSENZA;S13                    ;CANNABINOIDI;8
2022;180;CALABRIA;201;A.S.P. COSENZA;S14                    ;CANNABINOIDI;5
2022;180;CALABRIA;201;A.S.P. COSENZA;S15                    ;CANNABINOIDI;1
2022;180;CALABRIA;201;A.S.P. COSENZA;S16                    ;CANNABINOIDI;3
2022;180;CALABRIA;201;A.S.P. COSENZA;S17                    ;CANNABINOIDI;
2022;180;CALABRIA;201;A.S.P. COSENZA;S18                    ;CANNABINOIDI;1
2022;180;CALABRIA;202;A.S.P. CROTONE;S21                    ;CANNABINOIDI;11
2022;180;CALABRIA;203;A.S.P. CATANZARO;S31                    ;CANNABINOIDI;9
2022;180;CALABRIA;203;A.S.P. CATANZARO;S33                    ;CANNABINOIDI;22
2022;180;CALABRIA;204;A.S.P. VIBO VALENTIA;S41                    ;CANNABINOIDI;3
2022;180;CALABRIA;205;A.S.P. REGGIO CALABRIA;S53                    ;CANNABINOIDI;6
2022;180;CALABRIA;205;A.S.P. REGGIO CALABRIA;S54                    ;CANNABINOIDI;2
2022;190;SICILIA;201;ASP AGRIGENTO;S01                    ;CANNABINOIDI;8
2022;190;SICILIA;201;ASP AGRIGENTO;S03                    ;CANNABINOIDI;1
2022;190;SICILIA;201;ASP AGRIGENTO;S05                    ;CANNABINOIDI;4
2022;190;SICILIA;202;ASP CALTANISSETTA;S01                    ;CANNABINOIDI;9
2022;190;SICILIA;202;ASP CALTANISSETTA;S02                    ;CANNABINOIDI;8
2022;190;SICILIA;202;ASP CALTANISSETTA;S03                    ;CANNABINOIDI;2
2022;190;SICILIA;202;ASP CALTANISSETTA;S04                    ;CANNABINOIDI;2
2022;190;SICILIA;203;ASP CATANIA;S01                    ;CANNABINOIDI;64
2022;190;SICILIA;203;ASP CATANIA;S02                    ;CANNABINOIDI;13
2022;190;SICILIA;203;ASP CATANIA;S03                    ;CANNABINOIDI;8
2022;190;SICILIA;203;ASP CATANIA;S04                    ;CANNABINOIDI;28
2022;190;SICILIA;203;ASP CATANIA;S05                    ;CANNABINOIDI;77
2022;190;SICILIA;203;ASP CATANIA;S06                    ;CANNABINOIDI;49
2022;190;SICILIA;203;ASP CATANIA;S07                    ;CANNABINOIDI;36
2022;190;SICILIA;203;ASP CATANIA;S08                    ;CANNABINOIDI;17
2022;190;SICILIA;203;ASP CATANIA;S09                    ;CANNABINOIDI;28
2022;190;SICILIA;203;ASP CATANIA;S10                    ;CANNABINOIDI;
2022;190;SICILIA;204;ASP ENNA;S01                    ;CANNABINOIDI;34
2022;190;SICILIA;204;ASP ENNA;S02                    ;CANNABINOIDI;24
2022;190;SICILIA;204;ASP ENNA;S03                    ;CANNABINOIDI;28
2022;190;SICILIA;205;ASP MESSINA;S01                    ;CANNABINOIDI;9
2022;190;SICILIA;205;ASP MESSINA;S02                    ;CANNABINOIDI;18
2022;190;SICILIA;205;ASP MESSINA;S03                    ;CANNABINOIDI;52
2022;190;SICILIA;205;ASP MESSINA;S04                    ;CANNABINOIDI;23
2022;190;SICILIA;205;ASP MESSINA;S05                    ;CANNABINOIDI;12
2022;190;SICILIA;205;ASP MESSINA;S06                    ;CANNABINOIDI;
2022;190;SICILIA;205;ASP MESSINA;S07                    ;CANNABINOIDI;8
2022;190;SICILIA;206;ASP PALERMO;S01                    ;CANNABINOIDI;19
2022;190;SICILIA;206;ASP PALERMO;S02                    ;CANNABINOIDI;8
2022;190;SICILIA;206;ASP PALERMO;S04                    ;CANNABINOIDI;2
2022;190;SICILIA;206;ASP PALERMO;S05                    ;CANNABINOIDI;4
2022;190;SICILIA;206;ASP PALERMO;S06                    ;CANNABINOIDI;23
2022;190;SICILIA;206;ASP PALERMO;S07                    ;CANNABINOIDI;41
2022;190;SICILIA;206;ASP PALERMO;S08                    ;CANNABINOIDI;26
2022;190;SICILIA;206;ASP PALERMO;S09                    ;CANNABINOIDI;38
2022;190;SICILIA;206;ASP PALERMO;S12                    ;CANNABINOIDI;25
2022;190;SICILIA;207;ASP RAGUSA;S01                    ;CANNABINOIDI;23
2022;190;SICILIA;207;ASP RAGUSA;S02                    ;CANNABINOIDI;22
2022;190;SICILIA;207;ASP RAGUSA;S03                    ;CANNABINOIDI;58
2022;190;SICILIA;208;ASP SIRACUSA;S01                    ;CANNABINOIDI;7
2022;190;SICILIA;208;ASP SIRACUSA;S02                    ;CANNABINOIDI;11
2022;190;SICILIA;208;ASP SIRACUSA;S03                    ;CANNABINOIDI;7
2022;190;SICILIA;208;ASP SIRACUSA;S04                    ;CANNABINOIDI;38
2022;190;SICILIA;209;ASP DI TRAPANI;S01                    ;CANNABINOIDI;9
2022;190;SICILIA;209;ASP DI TRAPANI;S02                    ;CANNABINOIDI;7
2022;190;SICILIA;209;ASP DI TRAPANI;S03                    ;CANNABINOIDI;7
2022;190;SICILIA;209;ASP DI TRAPANI;S04                    ;CANNABINOIDI;11
2022;190;SICILIA;209;ASP DI TRAPANI;S05                    ;CANNABINOIDI;38
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S01                    ;CANNABINOIDI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S03                    ;CANNABINOIDI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S05                    ;CANNABINOIDI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S06                    ;CANNABINOIDI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S07                    ;CANNABINOIDI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S08                    ;CANNABINOIDI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S09                    ;CANNABINOIDI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S10                    ;CANNABINOIDI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S12                    ;CANNABINOIDI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S13                    ;CANNABINOIDI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S14                    ;CANNABINOIDI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S15                    ;CANNABINOIDI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S16                    ;CANNABINOIDI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S17                    ;CANNABINOIDI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S19                    ;CANNABINOIDI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S20                    ;CANNABINOIDI;
2022;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S21                    ;CANNABINOIDI;
2022;200;SARDEGNA;301;ASL N. 1 DI SASSARI;S01                    ;CANNABINOIDI;2
2022;200;SARDEGNA;301;ASL N. 1 DI SASSARI;S03                    ;CANNABINOIDI;9
2022;200;SARDEGNA;301;ASL N. 1 DI SASSARI;S05                    ;CANNABINOIDI;6
2022;200;SARDEGNA;302;ASL N. 2 DELLA GALLURA;S06                    ;CANNABINOIDI;29
2022;200;SARDEGNA;302;ASL N. 2 DELLA GALLURA;S07                    ;CANNABINOIDI;2
2022;200;SARDEGNA;303;ASL N. 3 DI NUORO;S08                    ;CANNABINOIDI;1
2022;200;SARDEGNA;303;ASL N. 3 DI NUORO;S09                    ;CANNABINOIDI;3
2022;200;SARDEGNA;303;ASL N. 3 DI NUORO;S10                    ;CANNABINOIDI;3
2022;200;SARDEGNA;304;ASL N. 4 DELL'OGLIASTRA;S12                    ;CANNABINOIDI;8
2022;200;SARDEGNA;304;ASL N. 4 DELL'OGLIASTRA;S13                    ;CANNABINOIDI;1
2022;200;SARDEGNA;305;ASL N. 5 DI ORISTANO;S14                    ;CANNABINOIDI;16
2022;200;SARDEGNA;306;ASL N. 6 DEL MEDIO CAMPIDANO;S15                    ;CANNABINOIDI;34
2022;200;SARDEGNA;307;ASL N. 7 DEL SULCIS;S16                    ;CANNABINOIDI;11
2022;200;SARDEGNA;307;ASL N. 7 DEL SULCIS;S17                    ;CANNABINOIDI;10
2022;200;SARDEGNA;308;ASL N. 8 DI CAGLIARI;S19                    ;CANNABINOIDI;77
2022;200;SARDEGNA;308;ASL N. 8 DI CAGLIARI;S20                    ;CANNABINOIDI;68
2022;200;SARDEGNA;308;ASL N. 8 DI CAGLIARI;S21                    ;CANNABINOIDI;35
2022;010;PIEMONTE;203;TO3;S02                    ;ALTRE DIPENDENZE;1
2022;010;PIEMONTE;203;TO3;S13                    ;ALTRE DIPENDENZE;2
2022;010;PIEMONTE;203;TO3;S18                    ;ALTRE DIPENDENZE;
2022;010;PIEMONTE;204;TO4;S03                    ;ALTRE DIPENDENZE;1
2022;010;PIEMONTE;205;TO5;S01                    ;ALTRE DIPENDENZE;1
2022;010;PIEMONTE;205;TO5;S02                    ;ALTRE DIPENDENZE;1
2022;010;PIEMONTE;210;CN1;S05                    ;ALTRE DIPENDENZE;1
2022;010;PIEMONTE;210;CN1;S09                    ;ALTRE DIPENDENZE;1
2022;010;PIEMONTE;211;CN2;S02                    ;ALTRE DIPENDENZE;1
2022;010;PIEMONTE;212;AT;S02                    ;ALTRE DIPENDENZE;1
2022;010;PIEMONTE;213;AL;S01                    ;ALTRE DIPENDENZE;2
2022;010;PIEMONTE;213;AL;S02                    ;ALTRE DIPENDENZE;
2022;010;PIEMONTE;213;AL;S08                    ;ALTRE DIPENDENZE;1
